"id","step","substep","model","heatpump","tank_number","power","version","bypass","status","created_at"
"032201000002000421286065","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032301000000000722267362","3","0","120 S MINI","Pro",,"7 kW","Standard*","według schematu",NULL,"2022-07-12 09:18:51"
"033001000000000522518594","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:38:30"
"033001000000000522910301","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:38:12"
"033001000000000522966122","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:38:23"
"033001000000001021318349","9","0","200S","Baxi Czechy 1f ",NULL,"Sama Szafa","ECO","bypass",NULL,"2021-10-19 10:43:59"
"033001000000001021489031","9","0","200S","Baxi Czechy 1f ",NULL,"Sama Szafa","ECO","bypass",NULL,"2021-10-19 10:46:00"
"033101000000000522513351","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:25:09"
"033101000000000522520827","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:14:26"
"033101000000000522611424","8","0","200S","Baxi Czechy 1f ","033101000000000522513351","Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:14:47"
"033101000000000522738341","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:14:38"
"033101000000000522834822","8","0","200S","Baxi Czechy 1f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:14:18"
"033101000000001021197998","9","0","200S","Baxi Czechy ",NULL,NULL,"standard","bypass",NULL,"2021-10-07 05:26:30"
"033101000000001021431188","9","1","200S","Baxi Czechy 1f ",NULL,"Sama Szafa","standard","bypass",NULL,"2021-10-19 10:47:54"
"033101000000001021630552","5","0","200S","Brak",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-10-19 10:48:24"
"033201000000000522061177","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:38:00"
"033201000000000522144813","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:37:50"
"033201000000000522504049","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-05-16 10:37:26"
"033201000000000622020987","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:37:48"
"033201000000000622194429","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:40:36"
"033201000000000622251979","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:37:33"
"033201000000000622279243","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:36:47"
"033201000000000622429837","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:40:29"
"033201000000000622436557","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:40:06"
"033201000000000622485177","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:38:07"
"033201000000000622552882","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:37:19"
"033201000000000622621832","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:37:01"
"033201000000000622722218","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:33:58"
"033201000000000622769394","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:36:40"
"033201000000000622787696","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:40:22"
"033201000000000622789514","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:40:13"
"033201000000000622935295","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:37:26"
"033201000000000622997787","3","0","200S","Baxi Czechy 3f ",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-29 11:36:55"
"033201000000001021554120","9","0","200S","Baxi Czechy 3f ",NULL,"Sama Szafa","ECO","bypass",NULL,"2021-10-19 10:47:07"
"033201000000001021732150","9","0","200S","Baxi Czechy 3f ",NULL,"Sama Szafa","ECO","bypass",NULL,"2021-10-19 10:46:30"
"033301000000000522018797","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 09:57:45"
"033301000000000522374211","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:02:14"
"033301000000000522594915","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 09:59:38"
"033301000000000522932223","8","0","200S","Baxi Czechy 3f ",,"Sama Szafa","standard","według schematu",NULL,"2022-05-16 10:14:08"
"033301000000001021088574","3","0","200S","Brak",NULL,"Sama Szafa","standard","bypass",NULL,"2021-10-19 10:48:52"
"033301000000001021593027","9","0","200S","Baxi Czechy 3f ",NULL,"Sama Szafa","standard","bypass",NULL,"2021-10-19 10:49:23"
"089","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-12-19 19:37:14"
"104201000000000522266548","9","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-05-23 09:58:20"
"104201000000000522437537","9","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-05-23 09:58:28"
"104201000000000522565638","9","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-05-23 09:58:12"
"104201000000000522807869","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-05-23 09:57:57"
"104201000000000522854209","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-05-23 09:58:05"
"104201000000000622065983","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:19:23"
"104201000000000622104446","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:19:04"
"104201000000000622383876","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:19:12"
"104201000000000622586098","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:19:30"
"104201000000000622681559","3","0","200S","Ricom - Ecoforest",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:19:18"
"104401000000000622350372","3","0","200 S2","Ricom - Ecoforest",,"Sama Szafa","2 obiegi","według schematu",NULL,"2022-06-08 09:39:56"
"123456789","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"201001000000000622089385","3","0","200S","Kentherm",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 12:16:09"
"201001000000000622470907","3","0","200S","Kentherm",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 12:15:53"
"201001000000000622559951","3","0","200S","Kentherm",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 12:16:02"
"201001000000000622687982","3","0","200S","Kentherm",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 12:16:17"
"201001000000000622952897","3","0","200S","Kentherm",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 12:15:40"
"21911118","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-04-13 08:59:08"
"26000800002278738209165","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"2600080000508738209164","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"4057749830616","9","0",NULL,NULL,NULL,NULL,NULL,NULL,,NULL
"6464","3","2","250","BUFOR","123","6 kW","2 obiegi","bypass",NULL,"2022-07-14 06:36:16"
"77142148213880","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"8","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-01-21 12:29:14"
"8179789777778","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"987654321","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00001","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00002","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00003","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00004","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00005","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00006","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00007","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00008","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00009","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00010","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00011","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00012","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00013","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00014","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00015","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00016","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"lw-00017","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
